respondent_id,year,district,region,gender,age,urban_rural,parent_education,monthly_household_income_ugx,completed,dropout
R18430,2023,Jinja,Eastern,Male,12,Urban,didnot attend school,110747,1,0
R18431,2021,Masaka,Central,Female,15,Rural,University,438731,1,0
R18432,2022,Mbarara,Western,Male,17,Urban,Tertiary,326843,1,0
R18433,2022,Jinja,Eastern,Female,14,Urban,didnot attend school,379655,1,0
R18434,2023,Mbarara,Western,Male,13,Urban,Tertiary,1398734,1,0
R18435,2022,Masaka,Central,Male,12,Rural,Secondary,136928,0,1
R18436,2021,Lira,Northern,Male,18,Rural,didnot attend school,264379,0,1
R18437,2023,Jinja,Eastern,Male,20,Urban,Primary,266656,0,1
R18438,2021,Jinja,Eastern,Female,13,Urban,Secondary,394820,0,1
R18439,2023,Mbale,Eastern,Female,18,Urban,Primary,1042450,1,0
R18440,2021,Kampala,Central,Female,17,Urban,Tertiary,457301,1,0
R18441,2023,Arua,Northern,Male,18,Rural,Primary,420037,0,1
R18442,2023,Gulu,Northern,Female,16,Urban,Primary,2673632,0,1
R18443,2023,Mbale,Eastern,Female,13,Urban,University,31203,1,0
R18444,2024,Masaka,Central,Female,12,Rural,Primary,358507,1,0
R18445,2022,Jinja,Eastern,Male,20,Urban,Secondary,390274,1,0
R18446,2022,Mbale,Eastern,Female,20,Urban,didnot attend school,97781,0,1
R18447,2022,Fort Portal,Western,Male,12,Rural,Primary,24379,0,1
R18448,2021,Gulu,Northern,Female,19,Urban,Primary,149108,0,1
R18449,2024,Fort Portal,Western,Female,13,Rural,Primary,768218,0,1
R18450,2022,Mbale,Eastern,Male,19,Urban,Primary,178466,0,1
R18451,2023,Lira,Northern,Female,19,Rural,Primary,232915,1,0
R18452,2022,Masaka,Central,Female,17,Rural,Secondary,424664,1,0
R18453,2021,Soroti,Eastern,Male,16,Rural,Secondary,144169,1,0
R18454,2022,Gulu,Northern,Male,18,Urban,didnot attend school,2370799,0,1
R18455,2021,Soroti,Eastern,Male,13,Rural,Tertiary,2460645,1,0
R18456,2022,Soroti,Eastern,Male,16,Rural,Primary,457869,1,0
R18457,2022,Soroti,Eastern,Female,17,Rural,Primary,215431,0,1
R18458,2021,Mbale,Eastern,Male,14,Urban,Secondary,2218370,1,0
R18459,2024,Jinja,Eastern,Male,16,Urban,Primary,184940,0,1
R18460,2024,Gulu,Northern,Female,18,Urban,Primary,18757,0,1
R18461,2021,Kampala,Central,Male,15,Urban,didnot attend school,36722,0,1
R18462,2022,Lira,Northern,Male,17,Rural,Tertiary,18897,0,1
R18463,2023,Mbale,Eastern,Female,14,Urban,Secondary,450240,1,0
R18464,2022,Arua,Northern,Female,17,Rural,didnot attend school,449594,0,1
R18465,2022,Lira,Northern,Female,16,Rural,Primary,199032,1,0
R18466,2022,Kampala,Central,Female,15,Urban,Tertiary,348618,1,0
R18467,2022,Gulu,Northern,Female,20,Urban,Secondary,60385,0,1
R18468,2022,Arua,Northern,Male,18,Rural,didnot attend school,1304018,0,1
R18469,2022,Kampala,Central,Male,20,Urban,Primary,364746,0,1
R18470,2022,Masaka,Central,Female,19,Rural,Primary,479843,0,1
R18471,2022,Mbarara,Western,Female,19,Urban,Secondary,269511,1,0
R18472,2021,Arua,Northern,Female,12,Rural,Tertiary,301318,1,0
R18473,2021,Soroti,Eastern,Female,18,Rural,Primary,559822,1,0
R18474,2024,Mbale,Eastern,Female,15,Urban,Primary,39011,1,0
R18475,2022,Mbarara,Western,Female,18,Urban,University,338577,1,0
R18476,2022,Arua,Northern,Female,16,Rural,Secondary,151356,0,1
R18477,2023,Gulu,Northern,Female,12,Urban,Secondary,289923,1,0
R18478,2022,Jinja,Eastern,Male,16,Urban,Primary,464798,0,1
R18479,2023,Lira,Northern,Female,14,Rural,Secondary,26651,0,1
R18480,2024,Fort Portal,Western,Male,18,Rural,Secondary,320709,1,0
R18481,2024,Masaka,Central,Male,17,Rural,Primary,337511,0,1
R18482,2024,Fort Portal,Western,Male,18,Rural,University,40856,0,1
R18483,2021,Soroti,Eastern,Female,13,Rural,Tertiary,168309,0,1
R18484,2021,Jinja,Eastern,Female,16,Urban,Secondary,476675,0,1
R18485,2023,Mbarara,Western,Male,17,Urban,Secondary,349488,1,0
R18486,2024,Gulu,Northern,Female,16,Urban,Primary,284001,1,0
R18487,2022,Fort Portal,Western,Male,18,Rural,Primary,1869984,1,0
R18488,2022,Gulu,Northern,Male,15,Urban,Primary,479443,1,0
R18489,2021,Lira,Northern,Male,19,Rural,Tertiary,12650,0,1
R18490,2024,Masaka,Central,Male,16,Rural,Primary,2304545,1,0
R18491,2021,Soroti,Eastern,Male,18,Rural,Tertiary,484571,1,0
R18492,2023,Kampala,Central,Male,13,Urban,didnot attend school,282118,1,0
R18493,2021,Masaka,Central,Female,15,Rural,Secondary,1150370,0,1
R18494,2022,Soroti,Eastern,Male,14,Rural,Secondary,95402,0,1
R18495,2024,Gulu,Northern,Female,12,Urban,Secondary,2436113,1,0
R18496,2022,Kampala,Central,Male,18,Urban,Tertiary,118435,0,1
R18497,2024,Mbale,Eastern,Female,13,Urban,University,349720,1,0
R18498,2021,Mbarara,Western,Female,17,Urban,didnot attend school,2046778,0,1
R18499,2021,Jinja,Eastern,Male,14,Urban,didnot attend school,318370,0,1
R18500,2021,Gulu,Northern,Female,17,Urban,didnot attend school,300371,0,1
R18501,2021,Arua,Northern,Female,19,Rural,Secondary,392051,0,1
R18502,2021,Fort Portal,Western,Female,13,Rural,Primary,396199,0,1
R18503,2024,Mbale,Eastern,Male,20,Urban,Secondary,79307,1,0
R18504,2024,Fort Portal,Western,Male,20,Rural,Primary,1550999,0,1
R18505,2024,Kampala,Central,Male,13,Urban,Secondary,1496554,1,0
R18506,2024,Arua,Northern,Female,12,Rural,Tertiary,147873,0,1
R18507,2023,Mbale,Eastern,Female,16,Urban,Secondary,27702,1,0
R18508,2024,Kampala,Central,Female,17,Urban,Secondary,399659,1,0
R18509,2022,Mbarara,Western,Male,18,Urban,didnot attend school,78025,0,1
R18510,2023,Masaka,Central,Male,16,Rural,Primary,2791303,1,0
R18511,2024,Soroti,Eastern,Male,16,Rural,Secondary,228325,1,0
R18512,2021,Masaka,Central,Female,18,Rural,Primary,45864,0,1
R18513,2022,Fort Portal,Western,Male,16,Rural,University,300032,0,1
R18514,2021,Lira,Northern,Female,16,Rural,University,215718,0,1
R18515,2021,Fort Portal,Western,Male,14,Rural,Tertiary,774330,1,0
R18516,2024,Arua,Northern,Female,12,Rural,Primary,47879,1,0
R18517,2021,Lira,Northern,Female,20,Rural,Secondary,493701,1,0
R18518,2024,Gulu,Northern,Male,16,Urban,Primary,374170,1,0
R18519,2022,Jinja,Eastern,Male,16,Urban,Primary,496222,0,1
R18520,2024,Fort Portal,Western,Male,19,Rural,Primary,357263,1,0
R18521,2023,Gulu,Northern,Female,15,Urban,didnot attend school,2142250,0,1
R18522,2022,Jinja,Eastern,Male,12,Urban,Primary,352987,0,1
R18523,2022,Mbale,Eastern,Male,17,Urban,Primary,247577,0,1
R18524,2022,Arua,Northern,Female,19,Rural,University,165524,0,1
R18525,2024,Soroti,Eastern,Male,20,Rural,Primary,198956,1,0
R18526,2024,Mbale,Eastern,Male,12,Urban,University,159179,1,0
R18527,2024,Lira,Northern,Male,13,Rural,Primary,442315,1,0
R18528,2024,Soroti,Eastern,Male,16,Rural,Primary,440535,1,0
R18529,2024,Fort Portal,Western,Female,20,Rural,Secondary,230257,0,1
R18530,2021,Soroti,Eastern,Male,16,Rural,Secondary,292932,1,0
R18531,2024,Jinja,Eastern,Male,20,Urban,didnot attend school,243563,1,0
R18532,2021,Masaka,Central,Male,16,Rural,Primary,2662052,0,1
R18533,2021,Fort Portal,Western,Male,20,Rural,Primary,2097706,0,1
R18534,2023,Arua,Northern,Male,18,Rural,Primary,81421,0,1
R18535,2023,Masaka,Central,Male,15,Rural,Secondary,44846,1,0
R18536,2021,Arua,Northern,Female,13,Rural,Secondary,1787851,1,0
R18537,2022,Gulu,Northern,Male,19,Urban,Primary,436429,0,1
R18538,2023,Masaka,Central,Male,19,Rural,Tertiary,2743866,1,0
R18539,2024,Lira,Northern,Female,19,Rural,Primary,195461,0,1
R18540,2023,Kampala,Central,Female,19,Urban,Secondary,160592,1,0
R18541,2022,Arua,Northern,Male,16,Rural,Tertiary,147501,1,0
R18542,2023,Lira,Northern,Female,14,Rural,University,2895258,0,1
R18543,2023,Arua,Northern,Male,12,Rural,Primary,237702,0,1
R18544,2022,Mbale,Eastern,Male,19,Urban,Secondary,283974,1,0
R18545,2021,Mbarara,Western,Male,13,Urban,Primary,429770,1,0
R18546,2021,Kampala,Central,Female,15,Urban,Secondary,452773,0,1
R18547,2021,Masaka,Central,Female,13,Rural,Primary,257540,0,1
R18548,2024,Masaka,Central,Male,17,Rural,Primary,219123,0,1
R18549,2022,Mbarara,Western,Male,15,Urban,Tertiary,176899,1,0
R18550,2021,Jinja,Eastern,Male,20,Urban,didnot attend school,357513,1,0
R18551,2021,Fort Portal,Western,Male,16,Rural,Tertiary,17496,1,0
R18552,2022,Lira,Northern,Male,15,Rural,Tertiary,33569,0,1
R18553,2023,Lira,Northern,Female,19,Rural,Secondary,2665917,1,0
R18554,2021,Gulu,Northern,Female,19,Urban,Primary,208385,0,1
R18555,2024,Soroti,Eastern,Female,20,Rural,Primary,1442594,0,1
R18556,2022,Mbale,Eastern,Female,17,Urban,University,1757280,0,1
R18557,2024,Fort Portal,Western,Male,19,Rural,didnot attend school,188830,1,0
R18558,2021,Gulu,Northern,Female,16,Urban,Secondary,2357451,0,1
R18559,2021,Kampala,Central,Female,20,Urban,Secondary,407561,0,1
R18560,2021,Soroti,Eastern,Female,16,Rural,University,359918,0,1
R18561,2022,Mbarara,Western,Male,14,Urban,Tertiary,284526,1,0
R18562,2021,Arua,Northern,Female,19,Rural,Secondary,492539,0,1
R18563,2024,Lira,Northern,Female,18,Rural,didnot attend school,146986,0,1
R18564,2022,Jinja,Eastern,Female,20,Urban,Primary,360371,0,1
R18565,2021,Fort Portal,Western,Female,16,Rural,didnot attend school,473365,0,1
R18566,2022,Mbale,Eastern,Female,14,Urban,Tertiary,365870,0,1
R18567,2022,Arua,Northern,Male,19,Rural,Secondary,277606,1,0
R18568,2022,Lira,Northern,Male,17,Rural,Tertiary,15742,1,0
R18569,2021,Mbarara,Western,Male,12,Urban,Secondary,321793,1,0
R18570,2022,Gulu,Northern,Male,13,Urban,Secondary,133089,1,0
R18571,2023,Mbale,Eastern,Male,16,Urban,didnot attend school,70640,0,1
R18572,2022,Masaka,Central,Male,15,Rural,Primary,435152,0,1
R18573,2021,Gulu,Northern,Female,14,Urban,didnot attend school,231648,0,1
R18574,2023,Masaka,Central,Male,20,Rural,Secondary,1083165,0,1
R18575,2023,Kampala,Central,Female,15,Urban,Primary,109251,0,1
R18576,2021,Soroti,Eastern,Male,19,Rural,Secondary,158529,0,1
R18577,2021,Mbale,Eastern,Male,16,Urban,Secondary,175705,0,1
R18578,2024,Mbale,Eastern,Female,14,Urban,Primary,270419,0,1
R18579,2022,Kampala,Central,Female,12,Urban,didnot attend school,893036,0,1
R18580,2023,Gulu,Northern,Female,12,Urban,Primary,471098,0,1
R18581,2023,Fort Portal,Western,Male,13,Rural,Primary,389402,0,1
R18582,2023,Soroti,Eastern,Female,12,Rural,Secondary,351025,0,1
R18583,2024,Soroti,Eastern,Female,12,Rural,didnot attend school,418957,0,1
R18584,2024,Jinja,Eastern,Male,17,Urban,Tertiary,1946015,0,1
R18585,2023,Kampala,Central,Male,16,Urban,Tertiary,89702,0,1
R18586,2024,Gulu,Northern,Female,12,Urban,Primary,1683910,0,1
R18587,2023,Kampala,Central,Male,13,Urban,Secondary,156430,1,0
R18588,2023,Kampala,Central,Female,16,Urban,Secondary,2992854,1,0
R18589,2024,Mbale,Eastern,Male,13,Urban,Secondary,413678,1,0
R18590,2023,Fort Portal,Western,Female,13,Rural,Primary,413719,0,1
R18591,2023,Mbale,Eastern,Female,20,Urban,Primary,352585,0,1
R18592,2024,Soroti,Eastern,Male,20,Rural,Primary,2219418,0,1
R18593,2022,Arua,Northern,Male,19,Rural,Primary,372467,0,1
R18594,2023,Arua,Northern,Female,14,Rural,Tertiary,40353,0,1
R18595,2024,Gulu,Northern,Male,15,Urban,Secondary,25485,1,0
R18596,2024,Mbale,Eastern,Male,19,Urban,University,42430,0,1
R18597,2021,Soroti,Eastern,Female,16,Rural,didnot attend school,308106,0,1
R18598,2021,Lira,Northern,Female,13,Rural,didnot attend school,171420,0,1
R18599,2021,Lira,Northern,Male,14,Rural,Secondary,1369799,0,1
R18600,2024,Soroti,Eastern,Female,18,Rural,Primary,118980,0,1
R18601,2022,Lira,Northern,Female,15,Rural,Primary,475716,0,1
R18602,2022,Lira,Northern,Female,18,Rural,Secondary,283696,1,0
R18603,2021,Masaka,Central,Female,20,Rural,didnot attend school,1997606,0,1
R18604,2024,Soroti,Eastern,Female,19,Rural,Secondary,548030,1,0
R18605,2021,Masaka,Central,Male,15,Rural,Primary,256673,1,0
R18606,2024,Kampala,Central,Male,20,Urban,Secondary,2739242,1,0
R18607,2022,Mbale,Eastern,Male,20,Urban,Tertiary,356246,1,0
R18608,2021,Jinja,Eastern,Female,19,Urban,Primary,249949,1,0
R18609,2021,Kampala,Central,Male,19,Urban,University,275862,1,0
R18610,2022,Masaka,Central,Female,19,Rural,Secondary,384771,0,1
R18611,2022,Lira,Northern,Female,16,Rural,University,204894,1,0
R18612,2021,Kampala,Central,Female,14,Urban,Primary,249021,1,0
R18613,2024,Fort Portal,Western,Female,19,Rural,Secondary,357287,0,1
R18614,2024,Kampala,Central,Male,20,Urban,Primary,441570,1,0
R18615,2021,Arua,Northern,Female,19,Rural,Tertiary,456858,1,0
R18616,2021,Gulu,Northern,Female,18,Urban,Secondary,159991,1,0
R18617,2024,Soroti,Eastern,Female,20,Rural,Primary,165509,0,1
R18618,2023,Arua,Northern,Male,12,Rural,University,186170,1,0
R18619,2024,Lira,Northern,Female,15,Rural,Primary,230753,0,1
R18620,2021,Mbale,Eastern,Female,18,Urban,Primary,215162,1,0
R18621,2022,Masaka,Central,Female,15,Rural,Secondary,279922,1,0
R18622,2022,Masaka,Central,Female,13,Rural,Secondary,1758738,1,0
R18623,2021,Fort Portal,Western,Male,19,Rural,Primary,1023468,1,0
R18624,2022,Jinja,Eastern,Female,13,Urban,Primary,415128,0,1
R18625,2022,Soroti,Eastern,Female,20,Rural,University,255934,0,1
R18626,2024,Mbale,Eastern,Male,19,Urban,Secondary,387674,1,0
R18627,2021,Masaka,Central,Female,16,Rural,didnot attend school,2670793,0,1
R18628,2024,Mbale,Eastern,Male,15,Urban,Primary,51898,0,1
R18629,2024,Masaka,Central,Male,19,Rural,University,214159,0,1
R18630,2021,Fort Portal,Western,Male,18,Rural,Secondary,225272,1,0
R18631,2021,Soroti,Eastern,Female,20,Rural,University,322777,1,0
R18632,2024,Lira,Northern,Female,12,Rural,Primary,71859,1,0
R18633,2024,Mbarara,Western,Female,15,Urban,Secondary,279959,1,0
R18634,2024,Mbarara,Western,Male,16,Urban,Secondary,211855,1,0
R18635,2021,Lira,Northern,Female,12,Rural,Primary,469750,1,0
R18636,2022,Mbale,Eastern,Female,16,Urban,Secondary,285545,0,1
R18637,2021,Gulu,Northern,Female,15,Urban,Secondary,1747266,1,0
R18638,2021,Soroti,Eastern,Female,14,Rural,Primary,319077,0,1
R18639,2023,Masaka,Central,Male,14,Rural,Tertiary,364704,1,0
R18640,2024,Arua,Northern,Male,12,Rural,Tertiary,114698,0,1
R18641,2022,Lira,Northern,Female,20,Rural,Tertiary,287930,1,0
R18642,2021,Masaka,Central,Male,18,Rural,Tertiary,416848,1,0
R18643,2022,Soroti,Eastern,Male,20,Rural,Primary,123103,1,0
R18644,2024,Lira,Northern,Male,14,Rural,Primary,440478,0,1
R18645,2024,Soroti,Eastern,Female,13,Rural,Tertiary,214647,1,0
R18646,2024,Jinja,Eastern,Female,20,Urban,Primary,269298,0,1
R18647,2021,Lira,Northern,Male,14,Rural,Primary,1301256,0,1
R18648,2024,Soroti,Eastern,Female,17,Rural,Secondary,406885,1,0
R18649,2022,Gulu,Northern,Male,14,Urban,didnot attend school,74417,0,1
R18650,2023,Mbale,Eastern,Female,16,Urban,Secondary,215799,0,1
R18651,2021,Kampala,Central,Male,17,Urban,Primary,240301,1,0
R18652,2021,Masaka,Central,Female,17,Rural,Primary,366161,1,0
R18653,2024,Jinja,Eastern,Male,19,Urban,University,451562,1,0
R18654,2024,Soroti,Eastern,Female,18,Rural,Tertiary,245750,0,1
R18655,2021,Arua,Northern,Female,15,Rural,Tertiary,67372,0,1
R18656,2024,Lira,Northern,Female,15,Rural,Secondary,332509,1,0
R18657,2021,Soroti,Eastern,Male,16,Rural,Tertiary,239384,1,0
R18658,2022,Mbale,Eastern,Female,14,Urban,Tertiary,1707411,0,1
R18659,2024,Masaka,Central,Female,20,Rural,Secondary,1952003,0,1
R18660,2021,Kampala,Central,Female,14,Urban,University,325011,0,1
R18661,2021,Arua,Northern,Male,13,Rural,Primary,494272,0,1
R18662,2022,Mbale,Eastern,Male,12,Urban,University,126568,0,1
R18663,2021,Jinja,Eastern,Male,15,Urban,Primary,392139,0,1
R18664,2021,Jinja,Eastern,Male,12,Urban,Secondary,144329,1,0
R18665,2023,Fort Portal,Western,Female,15,Rural,didnot attend school,239258,0,1
R18666,2023,Jinja,Eastern,Female,17,Urban,Secondary,241852,0,1
R18667,2021,Fort Portal,Western,Female,17,Rural,Secondary,330254,1,0
R18668,2021,Lira,Northern,Male,16,Rural,University,246709,0,1
R18669,2022,Kampala,Central,Male,19,Urban,University,188591,1,0
R18670,2022,Jinja,Eastern,Male,12,Urban,University,289692,0,1
R18671,2021,Kampala,Central,Male,18,Urban,Primary,94613,0,1
R18672,2021,Jinja,Eastern,Female,17,Urban,University,400016,1,0
R18673,2022,Soroti,Eastern,Male,14,Rural,Primary,470694,0,1
R18674,2024,Arua,Northern,Male,12,Rural,Tertiary,346641,1,0
R18675,2023,Arua,Northern,Female,17,Rural,Primary,340864,0,1
R18676,2023,Lira,Northern,Male,17,Rural,Secondary,165744,1,0
R18677,2023,Kampala,Central,Female,17,Urban,University,349319,0,1
R18678,2022,Mbarara,Western,Female,19,Urban,University,118936,1,0
R18679,2022,Mbarara,Western,Male,12,Urban,Secondary,226478,1,0
R18680,2021,Soroti,Eastern,Female,12,Rural,Tertiary,460038,0,1
R18681,2022,Fort Portal,Western,Female,12,Rural,Primary,115788,0,1
R18682,2024,Lira,Northern,Male,14,Rural,Secondary,41545,0,1
R18683,2024,Gulu,Northern,Male,19,Urban,Secondary,460059,0,1
R18684,2024,Kampala,Central,Male,18,Urban,didnot attend school,47257,0,1
R18685,2024,Fort Portal,Western,Female,15,Rural,didnot attend school,80234,0,1
R18686,2023,Jinja,Eastern,Male,15,Urban,didnot attend school,408365,0,1
R18687,2023,Soroti,Eastern,Female,18,Rural,Secondary,325843,1,0
R18688,2022,Fort Portal,Western,Male,12,Rural,didnot attend school,1910998,0,1
R18689,2023,Jinja,Eastern,Male,16,Urban,Primary,273614,0,1
R18690,2024,Jinja,Eastern,Male,14,Urban,Primary,492335,1,0
R18691,2023,Masaka,Central,Male,20,Rural,Secondary,312137,1,0
R18692,2021,Gulu,Northern,Female,16,Urban,Secondary,305693,1,0
R18693,2024,Gulu,Northern,Female,13,Urban,Secondary,263903,1,0
R18694,2021,Kampala,Central,Male,19,Urban,Secondary,2864891,1,0
R18695,2022,Gulu,Northern,Female,20,Urban,Primary,62445,0,1
R18696,2021,Fort Portal,Western,Female,15,Rural,Primary,26854,0,1
R18697,2024,Gulu,Northern,Male,19,Urban,Tertiary,2758038,1,0
R18698,2022,Gulu,Northern,Male,17,Urban,Primary,1718497,0,1
R18699,2021,Soroti,Eastern,Female,13,Rural,Primary,74061,1,0
R18700,2024,Gulu,Northern,Female,14,Urban,Secondary,42383,0,1
R18701,2023,Gulu,Northern,Female,20,Urban,Primary,93257,1,0
R18702,2023,Mbarara,Western,Female,15,Urban,Tertiary,259951,0,1
R18703,2021,Mbarara,Western,Female,12,Urban,Primary,52925,1,0
R18704,2024,Soroti,Eastern,Female,18,Rural,Secondary,670019,0,1
R18705,2023,Lira,Northern,Female,17,Rural,didnot attend school,410754,0,1
R18706,2021,Mbale,Eastern,Male,13,Urban,Primary,1090212,0,1
R18707,2022,Soroti,Eastern,Female,15,Rural,Primary,430556,0,1
R18708,2023,Masaka,Central,Male,17,Rural,Tertiary,366803,1,0
R18709,2021,Mbale,Eastern,Female,13,Urban,University,25180,0,1
R18710,2024,Masaka,Central,Male,16,Rural,Primary,2659871,0,1
R18711,2023,Fort Portal,Western,Male,12,Rural,Tertiary,50073,1,0
R18712,2023,Gulu,Northern,Male,12,Urban,Secondary,371129,0,1
R18713,2021,Arua,Northern,Female,16,Rural,University,300124,1,0
R18714,2022,Kampala,Central,Male,18,Urban,Tertiary,192739,0,1
R18715,2022,Soroti,Eastern,Female,18,Rural,didnot attend school,467733,0,1
R18716,2024,Lira,Northern,Female,12,Rural,Secondary,218780,1,0
R18717,2023,Kampala,Central,Female,20,Urban,Secondary,382028,1,0
R18718,2022,Mbale,Eastern,Female,13,Urban,didnot attend school,302267,0,1
R18719,2023,Mbarara,Western,Male,17,Urban,Primary,463798,1,0
R18720,2023,Kampala,Central,Male,20,Urban,University,177648,1,0
R18721,2022,Fort Portal,Western,Female,15,Rural,University,400499,1,0
R18722,2022,Jinja,Eastern,Female,15,Urban,Tertiary,143604,1,0
R18723,2024,Fort Portal,Western,Female,13,Rural,University,43993,0,1
R18724,2021,Jinja,Eastern,Male,15,Urban,Tertiary,157203,1,0
R18725,2022,Kampala,Central,Female,14,Urban,didnot attend school,865994,1,0
R18726,2022,Gulu,Northern,Female,14,Urban,Primary,380606,1,0
R18727,2024,Soroti,Eastern,Male,18,Rural,didnot attend school,2211191,0,1
R18728,2024,Arua,Northern,Female,16,Rural,didnot attend school,351770,0,1
R18729,2022,Mbarara,Western,Male,13,Urban,Primary,249392,0,1
R18730,2023,Jinja,Eastern,Male,15,Urban,Secondary,310386,1,0
R18731,2023,Soroti,Eastern,Male,18,Rural,Tertiary,464025,0,1
R18732,2024,Lira,Northern,Female,17,Rural,Tertiary,185765,1,0
R18733,2021,Arua,Northern,Female,17,Rural,Secondary,2451274,1,0
R18734,2023,Lira,Northern,Male,18,Rural,University,350835,0,1
R18735,2022,Lira,Northern,Male,15,Rural,Secondary,407744,1,0
R18736,2024,Mbale,Eastern,Female,20,Urban,Tertiary,275758,0,1
R18737,2021,Gulu,Northern,Male,12,Urban,Primary,373724,0,1
R18738,2022,Arua,Northern,Male,19,Rural,Primary,294784,0,1
R18739,2024,Lira,Northern,Male,16,Rural,University,102812,1,0
R18740,2022,Lira,Northern,Male,19,Rural,Primary,421229,0,1
R18741,2023,Masaka,Central,Female,15,Rural,Secondary,440793,1,0
R18742,2024,Soroti,Eastern,Female,17,Rural,Primary,275946,0,1
R18743,2021,Masaka,Central,Male,19,Rural,Secondary,196844,1,0
R18744,2023,Kampala,Central,Male,19,Urban,University,1028976,1,0
R18745,2022,Lira,Northern,Female,19,Rural,didnot attend school,292365,1,0
