Id,Year,Age dimension,Codes for death causes,Deaths Rounded off,Number of child Deaths,Date,TimeDimensionBegin,TimeDimensionEnd,Country,Sex,Child age,Causes of death
6763794,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,6668.0,6668.13013,2024-03-25T14:04:48Z,01-01-11,31-12-11,Uganda,Both sexes,0-4 years of age,HIV/AIDS
6765544,2014,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,2631.0,2631.04121,2024-03-25T14:04:48Z,01-01-14,31-12-14,Rwanda,Both sexes,0-4 years of age,Acute lower respiratory infections
6766046,2008,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,2206.8,2206.76609,2023-11-20T10:16:52Z,01-01-08,31-12-08,Kenya,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
6767373,2017,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH11,534.1,534.1402,2023-11-20T10:11:32Z,01-01-17,31-12-17,Somalia,Both sexes,1-59 months,Birth asphyxia and birth trauma
6769476,2005,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,20.9,20.87108,2023-11-20T09:55:24Z,01-01-05,31-12-05,Eritrea,Both sexes,0-27 days,Meningitis/encephalitis
6770415,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,653.3,653.33965,2023-11-20T10:12:21Z,01-01-20,31-12-20,Rwanda,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
6770417,2009,AGEGROUP_YEARS0-4,CHILDCAUSE_CH18,1108.0,1108.123,2024-03-25T14:04:48Z,01-01-09,31-12-09,Somalia,Both sexes,0-4 years of age,Tuberculosis
6776922,2007,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,476.8,476.81835,2023-11-20T10:11:04Z,01-01-07,31-12-07,Uganda,Both sexes,1-59 months,Prematurity
6778198,2001,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,11127.8,11127.8263,2023-11-20T10:20:43Z,01-01-01,31-12-01,Somalia,Both sexes,1-59 months,Diarrhoeal diseases
6778697,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,474.5,474.54748,2023-11-20T10:11:03Z,01-01-20,31-12-20,Rwanda,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
6779413,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH6,28.0,28.22981,2024-03-25T14:04:48Z,01-01-21,31-12-21,Eritrea,Both sexes,0-4 years of age,Measles
6780154,2021,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:25:11Z,01-01-21,31-12-21,Djibouti,Both sexes,0-27 days,Measles
6782566,2011,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,1002.3,1002.34391,2023-11-20T10:14:11Z,01-01-11,31-12-11,Ethiopia,Both sexes,0-27 days,Meningitis/encephalitis
6783812,2009,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,6334.9,6334.86156,2023-11-20T10:19:39Z,01-01-09,31-12-09,Ethiopia,Both sexes,1-59 months,Injuries
6785250,2016,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,218.3,218.25594,2023-11-20T10:07:27Z,01-01-16,31-12-16,South Sudan,Both sexes,0-27 days,Meningitis/encephalitis
6785283,2014,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH7,13.0,12.98453,2023-11-20T09:53:26Z,01-01-14,31-12-14,Djibouti,Both sexes,1-59 months,Meningitis/encephalitis
6789096,2004,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,3320.0,3320.01765,2024-03-25T14:04:48Z,01-01-04,31-12-04,Rwanda,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
6789642,2000,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,486.0,486.43431,2024-03-25T14:04:48Z,01-01-00,31-12-00,Somalia,Both sexes,0-4 years of age,Tetanus
6789672,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,20061.2,20061.2168,2023-11-20T10:21:21Z,01-01-05,31-12-05,Somalia,Both sexes,1-59 months,Measles
6790359,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH2,34.3,34.33559,2023-11-20T09:57:35Z,01-01-19,31-12-19,Uganda,Both sexes,0-27 days,HIV/AIDS
6792975,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,133.2694805194805,133.27039600649348,2024-03-25T14:04:48Z,01-01-11,31-12-11,Djibouti,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
6794000,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,13487.8,13487.7784,2023-11-20T10:20:57Z,01-01-14,31-12-14,Uganda,Both sexes,0-27 days,Prematurity
6795506,2013,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,5995.0,5995.43394,2024-03-25T14:04:48Z,01-01-13,31-12-13,Kenya,Both sexes,0-4 years of age,Congenital anomalies
6795753,2001,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,4608.0,4607.95593,2024-03-25T14:04:48Z,01-01-01,31-12-01,Ethiopia,Both sexes,0-4 years of age,Tetanus
6796434,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,60.5,60.53095,2023-11-20T10:00:19Z,01-01-15,31-12-15,Uganda,Both sexes,0-27 days,Tetanus
6797040,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,3607.5,3607.52493,2023-11-20T10:18:23Z,01-01-17,31-12-17,South Sudan,Both sexes,0-27 days,Birth asphyxia and birth trauma
6798594,2012,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,563.0,562.9667,2024-03-25T14:04:48Z,01-01-12,31-12-12,Eritrea,Both sexes,0-4 years of age,Diarrhoeal diseases
6799562,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,193.7,193.66123,2023-11-20T10:06:15Z,01-01-04,31-12-04,Eritrea,Both sexes,1-59 months,Congenital anomalies
6799804,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,1417.8,1417.8035,2023-11-20T10:15:26Z,01-01-06,31-12-06,Burundi,Both sexes,1-59 months,Injuries
6800525,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH11,73.1,73.10435,2023-11-20T10:01:20Z,01-01-00,31-12-00,Eritrea,Both sexes,1-59 months,Birth asphyxia and birth trauma
6800975,2003,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,20.4,20.35704,2023-11-20T09:55:18Z,01-01-03,31-12-03,Eritrea,Both sexes,0-27 days,Meningitis/encephalitis
6803008,2016,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,2414.5,2414.46468,2023-11-20T10:17:08Z,01-01-16,31-12-16,Burundi,Both sexes,0-27 days,Birth asphyxia and birth trauma
6803600,2009,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,1184.5,1184.52441,2023-11-20T10:14:45Z,01-01-09,31-12-09,Rwanda,Both sexes,1-59 months,Congenital anomalies
6804341,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,1.5,1.47393,2023-11-20T09:45:12Z,01-01-17,31-12-17,Djibouti,Both sexes,0-27 days,Tetanus
6804790,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,172.1,172.11283,2023-11-20T10:05:34Z,01-01-16,31-12-16,Djibouti,Both sexes,1-59 months,Acute lower respiratory infections
6806431,2008,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,112.9,112.91839,2023-11-20T10:03:32Z,01-01-08,31-12-08,Rwanda,Both sexes,0-27 days,Diarrhoeal diseases
6807057,2012,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:25:11Z,01-01-12,31-12-12,Djibouti,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6807617,2000,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,669.0,669.42344,2024-03-25T14:04:48Z,01-01-00,31-12-00,Burundi,Both sexes,0-4 years of age,Injuries
6809374,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,251.0,251.33704,2024-03-25T14:04:48Z,01-01-16,31-12-16,South Sudan,Both sexes,0-4 years of age,Tetanus
6809662,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,0.5,0.49923,2023-11-20T09:42:49Z,01-01-05,31-12-05,Rwanda,Both sexes,1-59 months,Tetanus
6811168,2020,AGEGROUP_YEARS0-4,CHILDCAUSE_CH10,819.0,819.12242,2024-03-25T14:04:48Z,01-01-20,31-12-20,Eritrea,Both sexes,0-4 years of age,Prematurity
6811252,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,1907.0,1906.82078,2024-03-25T14:04:48Z,01-01-21,31-12-21,Somalia,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
6816172,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH2,4.6,4.56508,2023-11-20T09:48:48Z,01-01-13,31-12-13,Rwanda,Both sexes,0-27 days,HIV/AIDS
6817169,2010,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,1285.0,1285.04866,2023-11-20T10:15:03Z,01-01-10,31-12-10,Rwanda,Both sexes,1-59 months,Congenital anomalies
6817387,2000,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,1150.0,1150.01102,2024-03-25T14:04:48Z,01-01-00,31-12-00,Burundi,Both sexes,0-4 years of age,Meningitis/encephalitis
6818878,2009,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,9998.0,9997.80246,2024-03-25T14:04:48Z,01-01-09,31-12-09,Kenya,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
6819459,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH8,53.0,53.0,2023-11-20T09:59:40Z,01-01-16,31-12-16,Eritrea,Both sexes,1-59 months,Malaria
6820223,2006,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,339.9,339.90635,2023-11-20T10:09:36Z,01-01-06,31-12-06,Kenya,Both sexes,0-27 days,Meningitis/encephalitis
6820587,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,1114.2,1114.17885,2023-11-20T10:14:32Z,01-01-00,31-12-00,South Sudan,Both sexes,1-59 months,Measles
6821143,2004,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,414.2,414.20374,2023-11-20T10:10:26Z,01-01-04,31-12-04,Kenya,Both sexes,0-27 days,Diarrhoeal diseases
6822118,2013,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,44.0,44.39773,2024-03-25T14:04:48Z,01-01-13,31-12-13,Djibouti,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
6822289,2021,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,291.3,291.33548,2023-11-20T10:08:52Z,01-01-21,31-12-21,Eritrea,Both sexes,1-59 months,Diarrhoeal diseases
6825139,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,92.0,92.14345,2024-03-25T14:04:48Z,01-01-16,31-12-16,Djibouti,Both sexes,0-4 years of age,Congenital anomalies
6826098,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,1874.1,1874.14391,2023-11-20T10:16:21Z,01-01-16,31-12-16,Kenya,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
6826249,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,1108.4,1108.3693,2023-11-20T10:14:31Z,01-01-15,31-12-15,Burundi,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
6828547,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,4481.0,4481.23849,2024-03-25T14:04:48Z,01-01-18,31-12-18,Kenya,Both sexes,0-4 years of age,Diarrhoeal diseases
6829308,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,1684.8,1684.78041,2023-11-20T10:16:01Z,01-01-19,31-12-19,Kenya,Both sexes,1-59 months,Tuberculosis
6830193,2010,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,1.0,0.98562,2023-11-20T09:43:59Z,01-01-10,31-12-10,Burundi,Both sexes,1-59 months,Tetanus
6830274,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,366.0,366.00163,2024-03-25T14:04:48Z,01-01-18,31-12-18,Eritrea,Both sexes,0-4 years of age,Diarrhoeal diseases
6831083,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,5068.0,5068.405,2024-03-25T14:04:48Z,01-01-08,31-12-08,Rwanda,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
6831818,2007,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,3211.6,3211.57455,2023-11-20T10:18:05Z,01-01-07,31-12-07,Kenya,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
6832603,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,15134.8,15134.75444,2023-11-20T10:21:06Z,01-01-05,31-12-05,Uganda,Both sexes,1-59 months,Acute lower respiratory infections
6833061,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,43.0,43.01202,2023-11-20T09:58:39Z,01-01-20,31-12-20,Somalia,Both sexes,1-59 months,HIV/AIDS
6833633,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,70.0,69.99564,2023-11-20T10:01:05Z,01-01-16,31-12-16,Somalia,Both sexes,1-59 months,HIV/AIDS
6835054,2014,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,67.8,67.82638,2023-11-20T10:00:56Z,01-01-14,31-12-14,Djibouti,Both sexes,1-59 months,Injuries
6836102,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,1754.3,1754.3043,2023-11-20T10:16:09Z,01-01-15,31-12-15,Rwanda,Both sexes,0-27 days,Birth asphyxia and birth trauma
6836145,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,5817.0,5817.00603,2024-03-25T14:04:48Z,01-01-05,31-12-05,South Sudan,Both sexes,0-4 years of age,Diarrhoeal diseases
6836611,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:35:51Z,01-01-04,31-12-04,Rwanda,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6838510,2005,AGEGROUP_DAYS0-27,CHILDCAUSE_CH17,114.2,114.20323,2023-11-20T10:03:34Z,01-01-05,31-12-05,Kenya,Both sexes,0-27 days,Injuries
6839727,2021,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,506.4,506.40541,2023-11-20T10:11:18Z,01-01-21,31-12-21,South Sudan,Both sexes,0-27 days,Congenital anomalies
6840816,2014,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,1807.0,1807.22693,2024-03-25T14:04:48Z,01-01-14,31-12-14,Burundi,Both sexes,0-4 years of age,Congenital anomalies
6841045,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,464.8,464.84499,2023-11-20T10:10:55Z,01-01-16,31-12-16,Burundi,Both sexes,1-59 months,Prematurity
6845787,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,596.0,596.26941,2024-03-25T14:04:48Z,01-01-18,31-12-18,Eritrea,Both sexes,0-4 years of age,Acute lower respiratory infections
6847931,2011,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,625.4,625.44652,2023-11-20T10:12:10Z,01-01-11,31-12-11,Rwanda,Both sexes,0-27 days,Congenital anomalies
6848253,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,648.7,648.69106,2023-11-20T10:12:19Z,01-01-01,31-12-01,South Sudan,Both sexes,0-27 days,Diarrhoeal diseases
6849025,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,2698.0,2697.6505,2024-03-25T14:04:48Z,01-01-05,31-12-05,Uganda,Both sexes,0-4 years of age,Congenital anomalies
6850123,2017,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,4799.012738853503,32757.49525,2024-03-25T14:04:48Z,01-01-17,31-12-17,Ethiopia,Both sexes,0-4 years of age,Acute lower respiratory infections
6850888,2002,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,13391.1,13391.06532,2023-11-20T10:20:56Z,01-01-02,31-12-02,Kenya,Both sexes,0-27 days,Prematurity
6851299,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,5564.2,5564.20632,2023-11-20T10:19:23Z,01-01-00,31-12-00,Somalia,Both sexes,1-59 months,Other Group 1 (postneonatal only)
6853245,2010,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:26:15Z,01-01-10,31-12-10,Ethiopia,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6853279,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,34442.8,34442.76172,2023-11-20T10:21:45Z,01-01-05,31-12-05,Ethiopia,Both sexes,1-59 months,Measles
6854646,2021,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,304.8,304.80249,2023-11-20T10:09:05Z,01-01-21,31-12-21,Burundi,Both sexes,1-59 months,Prematurity
6855002,2021,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,52.8,52.80492,2023-11-20T09:59:39Z,01-01-21,31-12-21,Djibouti,Both sexes,1-59 months,Injuries
6855415,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,4865.4,4865.35863,2023-11-20T10:19:05Z,01-01-15,31-12-15,Ethiopia,Both sexes,0-27 days,Congenital anomalies
6856079,2013,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,6037.6,6037.63847,2023-11-20T10:19:32Z,01-01-13,31-12-13,South Sudan,Both sexes,1-59 months,Acute lower respiratory infections
6856388,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,64.9,64.91205,2023-11-20T10:00:44Z,01-01-17,31-12-17,Rwanda,Both sexes,0-27 days,Diarrhoeal diseases
6859194,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,1945.3,1945.34072,2023-11-20T10:16:28Z,01-01-15,31-12-15,Somalia,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
6861097,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:25:11Z,01-01-15,31-12-15,Djibouti,Both sexes,0-27 days,Measles
6861278,2002,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH7,1862.5,1862.47842,2023-11-20T10:16:20Z,01-01-02,31-12-02,Kenya,Both sexes,1-59 months,Meningitis/encephalitis
6862252,2009,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,4142.8,4142.75868,2023-11-20T10:18:45Z,01-01-09,31-12-09,South Sudan,Both sexes,1-59 months,Diarrhoeal diseases
6864867,2003,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:29:48Z,01-01-03,31-12-03,Kenya,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6865872,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,2208.1,2208.06644,2023-11-20T10:16:52Z,01-01-20,31-12-20,Burundi,Both sexes,0-27 days,Birth asphyxia and birth trauma
6866061,2003,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,50.7,50.67137,2023-11-20T09:59:26Z,01-01-03,31-12-03,Eritrea,Both sexes,0-27 days,Diarrhoeal diseases
6867532,2000,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,35781.1,35781.0931,2023-11-20T10:21:46Z,01-01-00,31-12-00,Ethiopia,Both sexes,0-27 days,Birth asphyxia and birth trauma
6868310,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,6212.2,6212.22558,2023-11-20T10:19:36Z,01-01-15,31-12-15,South Sudan,Both sexes,1-59 months,Acute lower respiratory infections
6870422,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,4236.0,4235.91151,2024-03-25T14:04:48Z,01-01-08,31-12-08,South Sudan,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
6870826,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:25:53Z,01-01-20,31-12-20,Eritrea,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6871960,2012,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,392.0,392.00306,2024-03-25T14:04:48Z,01-01-12,31-12-12,Somalia,Both sexes,0-4 years of age,Tetanus
6875526,2009,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,6394.5,6394.52246,2023-11-20T10:19:40Z,01-01-09,31-12-09,Ethiopia,Both sexes,1-59 months,HIV/AIDS
6878323,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,60.6,60.61835,2023-11-20T10:00:19Z,01-01-06,31-12-06,Eritrea,Both sexes,1-59 months,Tuberculosis
6878563,2013,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,247.0,247.28575,2024-03-25T14:04:48Z,01-01-13,31-12-13,South Sudan,Both sexes,0-4 years of age,Tetanus
6878994,2003,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,97.2,97.17743,2023-11-20T10:02:44Z,01-01-03,31-12-03,Eritrea,Both sexes,1-59 months,Prematurity
6879943,2010,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,24.2,24.22592,2023-11-20T09:55:57Z,01-01-10,31-12-10,Djibouti,Both sexes,1-59 months,Prematurity
6880430,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,3901.0,3900.68947,2024-03-25T14:04:48Z,01-01-16,31-12-16,Kenya,Both sexes,0-4 years of age,Injuries
6882184,2003,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,7573.3,7573.29952,2023-11-20T10:20:01Z,01-01-03,31-12-03,Rwanda,Both sexes,1-59 months,Diarrhoeal diseases
6883354,2015,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,2.0,1.62544,2024-03-25T14:04:48Z,01-01-15,31-12-15,Djibouti,Both sexes,0-4 years of age,Tetanus
6883638,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,2453.2,2453.24755,2023-11-20T10:17:11Z,01-01-19,31-12-19,Uganda,Both sexes,0-27 days,Acute lower respiratory infections
6884796,2000,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,4392.6,4392.64282,2023-11-20T10:18:52Z,01-01-00,31-12-00,South Sudan,Both sexes,0-27 days,Birth asphyxia and birth trauma
6884896,2013,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,14103.0,14103.03628,2023-11-20T10:21:01Z,01-01-13,31-12-13,Somalia,Both sexes,1-59 months,Diarrhoeal diseases
6885617,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH2,28.9,28.88357,2023-11-20T09:56:41Z,01-01-01,31-12-01,Burundi,Both sexes,0-27 days,HIV/AIDS
6885977,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:26:15Z,01-01-20,31-12-20,Ethiopia,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6887815,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH6,6.0,5.60014,2024-03-25T14:04:48Z,01-01-05,31-12-05,Kenya,Both sexes,0-4 years of age,Measles
6887970,2019,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,6122.0,6121.66258,2024-03-25T14:04:48Z,01-01-19,31-12-19,South Sudan,Both sexes,0-4 years of age,Malaria
6888915,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,1302.6,1302.64355,2023-11-20T10:15:06Z,01-01-04,31-12-04,Burundi,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
6889139,2011,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,33.8,33.83806,2023-11-20T09:57:31Z,01-01-11,31-12-11,Eritrea,Both sexes,1-59 months,HIV/AIDS
6889210,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,769.0,769.07102,2024-03-25T14:04:48Z,01-01-21,31-12-21,Kenya,Both sexes,0-4 years of age,Meningitis/encephalitis
6889483,2019,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,329.0,329.2241,2024-03-25T14:04:48Z,01-01-19,31-12-19,Eritrea,Both sexes,0-4 years of age,Diarrhoeal diseases
6890251,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,2747.1,2747.08853,2023-11-20T10:17:34Z,01-01-19,31-12-19,Somalia,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
6891894,2007,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,5076.0,5076.0,2024-03-25T14:04:48Z,01-01-07,31-12-07,Ethiopia,Both sexes,0-4 years of age,Malaria
6892022,2021,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,513.2,513.18246,2023-11-20T10:11:22Z,01-01-21,31-12-21,South Sudan,Both sexes,1-59 months,Measles
6892968,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,3062.9,3062.88683,2023-11-20T10:17:55Z,01-01-12,31-12-12,Uganda,Both sexes,0-27 days,Acute lower respiratory infections
6893845,2002,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:25:11Z,01-01-02,31-12-02,Djibouti,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
6893984,2001,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,38.0,37.93525,2024-03-25T14:04:48Z,01-01-01,31-12-01,Djibouti,Both sexes,0-4 years of age,Meningitis/encephalitis
6894916,2017,AGEGROUP_YEARS0-4,CHILDCAUSE_CH18,47.0,47.46059,2024-03-25T14:04:48Z,01-01-17,31-12-17,Eritrea,Both sexes,0-4 years of age,Tuberculosis
6897597,2010,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,1086.4,1086.38883,2023-11-20T10:14:27Z,01-01-10,31-12-10,Burundi,Both sexes,0-27 days,Acute lower respiratory infections
6897720,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,0.7,0.6821,2023-11-20T09:43:18Z,01-01-15,31-12-15,South Sudan,Both sexes,1-59 months,Tetanus
6898340,2009,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,1341.0,1341.49168,2024-03-25T14:04:48Z,01-01-09,31-12-09,Rwanda,Both sexes,0-4 years of age,Injuries
6898683,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,3.8,3.82952,2023-11-20T09:48:12Z,01-01-15,31-12-15,Djibouti,Both sexes,0-27 days,Meningitis/encephalitis
6899483,2008,AGEGROUP_DAYS0-27,CHILDCAUSE_CH18,0.0,0.0,2023-11-20T09:36:43Z,01-01-08,31-12-08,Somalia,Both sexes,0-27 days,Tuberculosis
6899571,2007,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,180.0,180.28335,2024-03-25T14:04:48Z,01-01-07,31-12-07,Eritrea,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
6899915,2007,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,1144.1,1144.06152,2023-11-20T10:14:37Z,01-01-07,31-12-07,Burundi,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
6900645,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,4082.0,4082.35242,2024-03-25T14:04:48Z,01-01-18,31-12-18,South Sudan,Both sexes,0-4 years of age,Diarrhoeal diseases
6902001,2001,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,2527.0,2526.598,2024-03-25T14:04:48Z,01-01-01,31-12-01,Rwanda,Both sexes,0-4 years of age,HIV/AIDS
